timestamp,user_id,ticker,amount,metric_name,model_scores,chosen_model,metric_value,baseline_metric,improvement_ratio,current_price,delta_abs,delta_pct,strategy_mode,profit,cash_end,trades_count,optimistic_last,pessimistic_last,failed_models
2026-01-14T05:00:19,501677730,AAPL,1000.0,RMSE,"ETS=20.2475, Naive=24.5220, ARIMA=24.6798, LagRidge=29.6340, XGBoost=40.3668, GRU=40.5347",ETS,20.247524737158205,24.522041097630566,0.174313236955027,261.04998779296875,4.747640200335354,1.818670914514875,BUY_HOLD,18.18670914514871,1018.1867091451487,2,272.96778577795783,258.6274702086504,
2026-01-14T05:00:36,501677730,META,10022.0,RMSE,"GRU=32.2563, LagRidge=69.1178, Naive=69.3202, ARIMA=69.8038, XGBoost=78.0877, ETS=93.2992",GRU,32.25631117860378,69.3202400153172,0.5346768682353542,631.0900268554688,37.689888701316136,5.972188926691407,BUY_HOLD,598.5327742330119,10620.532774233012,2,,,
2026-01-14T05:00:57,501677730,GOOGL,4544.0,RMSE,"LagRidge=40.1493, ETS=44.0642, ARIMA=52.4378, Naive=52.5213, XGBoost=56.7277, GRU=115.2361",LagRidge,40.1492741364224,52.521292831403045,0.23556196026429585,335.9700012207031,43.99334330185695,13.094426032685325,BUY_HOLD,595.0107189252212,5139.010718925221,2,,,
2026-01-14T05:01:17,501677730,TSLA,555555.0,RMSE,"ETS=22.3922, XGBoost=26.9276, ARIMA=27.9472, Naive=28.0079, LagRidge=44.8476, GRU=70.4760",ETS,22.39219184321543,28.007852643604995,0.20050308289777383,447.20001220703125,13.673481759305673,3.057576338565826,BUY_HOLD,16986.518227719353,572541.5182277194,2,483.5514187722097,438.1955691604642,
